reg	dep	com_nom	long	lat	pop_2010
53	22	SAINT-ADRIEN	-3.131204	48.488934	334.8506982073
53	22	SAINT-AGATHON	-3.103892	48.558375	2104.8227255376
53	22	SAINT-ALBAN	-2.532964	48.557172	2019.154345159
53	22	SAINT-ANDRE-DES-EAUX	-2.008335	48.371962	256.9689993472
53	22	SAINT-BARNABE	-2.702496	48.137378	1241.2399983109
53	22	SAINT-BIHY	-2.971072	48.379083	172.6981715774
53	22	SAINT-BRANDAN	-2.870483	48.390132	2346.3227010967
53	22	SAINT-BRIEUC	-2.765835	48.51418	46035.9060726691
53	22	SAINT-CARADEC	-2.850344	48.19127	1208.7201098355
53	22	CAMLEZ	-3.3053309	48.776924	861.3032405161
53	22	SAINT-CARNE	-2.065039	48.41543	951.9180833703
53	22	SAINT-CARREUC	-2.733427	48.397172	1563.7591965806
53	22	SAINT-CAST-LE-GUILDO	-2.259804	48.632091	3581.9920961474
53	22	SAINT-CLET	-3.132714	48.664274	876.9499918468
53	22	SAINT-CONNAN	-3.063084	48.417715	315.474714456
53	22	SAINT-CONNEC	-2.920544	48.177784	290.8898532144
53	22	SAINT-DENOUAL	-2.401823	48.528683	423.0906870125
53	22	SAINT-DONAN	-2.884151	48.469663	1458.0241988212
53	22	SAINT-ETIENNE-DU-GUE-DE-L'ISLE	-2.647434	48.104267	420.739148692
53	22	SAINT-FIACRE	-3.0606	48.461021	238.4219547944
53	22	CANIHUEL	-3.105992	48.338508	362.6807186402
53	22	SAINT-GELVEN	-3.0966619	48.224738	308.462504497
53	22	SAINT-GILDAS	-3.004306	48.422754	299.0150620998
53	22	SAINT-GILLES-DU-MENE	-2.548244	48.2476259	484.8067769139
53	22	SAINT-GILLES-LES-BOIS	-3.105429	48.652727	424.156197914
53	22	SAINT-GILLES-PLIGEAUX	-3.094391	48.380671	279.6615784767
53	22	SAINT-GILLES-VIEUX-MARCHE	-2.974099	48.243765	340.5864815205
53	22	SAINT-GLEN	-2.523085	48.359012	1205.9847362638
53	22	SAINT-GOUENO	-2.568681	48.267811	661.7612810179
53	22	SAINT-GUEN	-2.934505	48.217242	448.4575571149
53	22	SAINT-HELEN	-1.963447	48.465412	1253.1952936424
53	22	AUCALEUC	-2.124034	48.452411	954.7244928468
53	22	CAOUENNEC-LANVEZEAC	-3.375926	48.70484	930.664289532
53	22	SAINT-HERVE	-2.827154	48.276076	396.8500966942
53	22	SAINT-JACUT-DE-LA-MER	-2.190028	48.59734	836.0932072778
53	22	SAINT-JACUT-DU-MENE	-2.481886	48.283128	722.593581109
53	22	SAINT-JEAN-KERDANIEL	-3.022455	48.565717	572.8179247505
53	22	SAINT-JOUAN-DE-L'ISLE	-2.161474	48.266451	468.6135817538
53	22	SAINT-JUDOCE	-1.953483	48.363419	545.4253639114
53	22	SAINT-JULIEN	-2.814378	48.453224	2069.9545387564
53	22	SAINT-JUVAT	-2.044897	48.352959	638.0073765312
53	22	SAINT-LAUNEUC	-2.3749159	48.233913	190.2676888852
53	22	CARNOET	-3.519534	48.367218	762.8230968697
53	22	SAINT-LAURENT	-3.234546	48.620346	434.4305726676
53	22	SAINT-LORMEL	-2.230959	48.54707	922.2821785847
53	22	SAINT-MADEN	-2.0754419	48.3308279	214.539324098
53	22	SAINT-MARTIN-DES-PRES	-2.9544229	48.307211	338.4347807559
53	22	SAINT-MAUDAN	-2.775407	48.112487	374.234820088
53	22	SAINT-MAUDEZ	-2.181274	48.452944	290.281312695
53	22	SAINT-MAYEUX	-3.005779	48.255432	557.4042735522
53	22	SAINT-MELOIR-DES-BOIS	-2.2497539	48.4574969	269.551088865
53	22	SAINT-MICHEL-DE-PLELAN	-2.214403	48.465251	320.4188195706
53	22	SAINT-MICHEL-EN-GREVE	-3.565043	48.684792	508.3584102689
53	22	CAULNES	-2.155687	48.288475	2398.9559554831
53	22	SAINT-NICODEME	-3.339298	48.342548	157.2772589469
53	22	SAINT-NICOLAS-DU-PELEM	-3.163941	48.314561	1782.4091704233
53	22	SAINT-PEVER	-3.099737	48.481888	360.8016565295
53	22	SAINT-POTAN	-2.292394	48.557568	809.1902935038
53	22	SAINT-QUAY-PERROS	-3.446925	48.791874	1456.7144326795
53	22	SAINT-QUAY-PORTRIEUX	-2.830036	48.6453599	3011.5113692012
53	22	SAINT-RIEUL	-2.417472	48.442898	454.7260847309
53	22	SAINT-SAMSON-SUR-RANCE	-2.016342	48.490088	1605.9369132034
53	22	SAINT-SERVAIS	-3.387608	48.387733	411.0396982014
53	22	CAUREL	-3.038547	48.2161029	380.6087248014
53	22	SAINT-THELO	-2.855627	48.229002	435.4257726139
53	22	SAINTE-TREPHINE	-3.154464	48.26855	222.592391125
53	22	SAINT-TRIMOEL	-2.550572	48.387016	440.2342861021
53	22	SAINT-VRAN	-2.44198	48.238916	743.1644161582
53	22	SAINT-IGEAUX	-3.10644	48.273046	159.2273436265
53	22	SENVEN-LEHART	-3.069259	48.426228	239.5333976967
53	22	SEVIGNAC	-2.339285	48.332838	1137.7283745311
53	22	SQUIFFIEC	-3.153645	48.628569	815.8027961023
53	22	TADEN	-2.016388	48.475527	2410.5477964846
53	22	CAVAN	-3.346952	48.67287	1480.4415345633
53	22	TONQUEDEC	-3.395541	48.670988	1074.2307708561
53	22	TRAMAIN	-2.401964	48.401029	675.3241424144
53	22	TREBEDAN	-2.171455	48.399883	393.3831725519
53	22	TREBEURDEN	-3.566092	48.769253	3836.8053791704
53	22	TREBRIVAN	-3.474948	48.308754	705.9345525555
53	22	TREBRY	-2.554078	48.354963	724.2692486306
53	22	TREDANIEL	-2.618613	48.359616	1010.5235368479
53	22	TREDARZEC	-3.200046	48.7868179	1154.135275663
53	22	TREDIAS	-2.237426	48.358329	508.2099502252
53	22	TREDREZ-LOCQUEMEAU	-3.561616	48.723433	1493.9634217251
53	22	LES CHAMPS-GERAUX	-1.970011	48.417795	1043.0436521301
53	22	TREDUDER	-3.564286	48.649845	203.7379694544
53	22	TREFFRIN	-3.516829	48.299932	555.4376134588
53	22	TREFUMEL	-2.030534	48.337095	260.5501694449
53	22	TREGASTEL	-3.513349	48.816988	2460.6410752411
53	22	TREGLAMUS	-3.271099	48.556562	1021.9995696905
53	22	TREGOMEUR	-2.883199	48.566063	962.9326133744
53	22	TREGON	-2.181523	48.569868	217.7720444041
53	22	TREGONNEAU	-3.165886	48.611537	510.2153628771
53	22	TREGROM	-3.404487	48.600335	378.8471892815
53	22	LA CHAPELLE-BLANCHE	-2.143726	48.266011	232.2834809204
53	22	TREGUEUX	-2.737011	48.489828	8111.5881782647
53	22	TREGUIDEL	-2.944142	48.60282	634.0178140312
53	22	TREGUIER	-3.2307769	48.7875439	2748.2706960778
53	22	TRELEVERN	-3.372643	48.808959	1438.697914171
53	22	TRELIVAN	-2.118575	48.433293	2544.2790948963
53	22	TREMARGAT	-3.267286	48.332342	168.1539923159
53	22	TREMEL	-3.61052	48.602584	411.9984933929
53	22	TREMELOIR	-2.857276	48.555087	772.635766509
53	22	TREMEREUC	-2.06366	48.558565	597.0145915032
53	22	TREMEUR	-2.26315	48.34706	692.8109943087
53	22	LA CHAPELLE-NEUVE	-3.42079	48.461765	429.8348148568
53	22	TREMEVEN	-3.02911	48.673923	354.9940740267
53	22	TREMOREL	-2.290291	48.197736	1120.4236200937
53	22	TREMUSON	-2.848058	48.523689	1857.3022975022
53	22	TREOGAN	-3.519348	48.188013	98.4296353435
53	22	TRESSIGNAUX	-2.984128	48.615506	596.8185873215
53	22	TREVE	-2.795797	48.212564	1570.9726085571
53	22	TREVENEUC	-2.871748	48.66345	827.1795139826
53	22	TREVEREC	-3.059156	48.6560429	192.5543254428
53	22	TREVOU-TREGUIGNEC	-3.357897	48.811721	1534.9605406991
53	22	CHATELAUDREN	-2.967909	48.543588	1084.7902462583
53	22	TREVRON	-2.064565	48.389542	688.1527278332
53	22	TREZENY	-3.36671	48.758283	269.0524707767
53	22	TROGUERY	-3.223795	48.7542339	302.7977464319
53	22	UZEL	-2.840971	48.280398	1121.7934259367
53	22	LA VICOMTE-SUR-RANCE	-1.980986	48.488586	978.8177393802
53	22	LE VIEUX-BOURG	-3.002346	48.388231	775.0691170496
53	22	LE VIEUX-MARCHE	-3.450567	48.607282	1256.5351700776
53	22	VILDE-GUINGALAN	-2.1559274	48.4389018	1275.1897656341
53	22	YFFINIAC	-2.677107	48.484569	4965.9057202144
53	22	LA CHEZE	-2.657716	48.13178	632.702106926
53	22	YVIAS	-3.052615	48.715075	725.1732921405
53	22	YVIGNAC-LA-TOUR	-2.175382	48.347772	1208.1349990497
53	22	BEGARD	-3.300603	48.630456	4736.922331589
53	22	COADOUT	-3.187779	48.517742	527.9925372329
53	22	COATASCORN	-3.250591	48.674048	257.9107682237
53	22	COATREVEN	-3.342712	48.768527	430.8201956898
53	22	COETLOGON	-2.541708	48.141862	232.75929849
53	22	COETMIEUX	-2.601459	48.491206	1636.3675417371
53	22	COHINIAC	-2.951035	48.461945	362.9301433906
53	22	COLLINEE	-2.519167	48.300503	899.0335614419
53	22	CORLAY	-3.05861	48.318168	1064.8256308945
53	22	CORSEUL	-2.167597	48.481148	1997.4336629863
53	22	CREHEN	-2.214172	48.544935	1734.8089693473
53	22	BELLE-ISLE-EN-TERRE	-3.395606	48.543647	1065.007422875
53	22	DINAN	-2.047327	48.454366	11061.9360759882
53	22	DOLO	-2.328728	48.384117	606.8217482522
53	22	DUAULT	-3.436179	48.3609859	339.0106065769
53	22	EREAC	-2.346882	48.27463	644.2091309333
53	22	ERQUY	-2.465645	48.6290369	3766.100177793
53	22	ETABLES-SUR-MER	-2.835582	48.626757	3143.5494800937
53	22	EVRAN	-1.981439	48.381585	1709.3488711226
53	22	LE FAOUET	-3.074486	48.683896	316.5063760761
53	22	LA FERRIERE	-2.606732	48.141779	467.7668355014
53	22	LE FOEIL	-2.915288	48.42888	1523.833747492
53	22	BERHET	-3.30337	48.696084	208.6041149085
53	22	GAUSSON	-2.754721	48.30022	609.99001133
53	22	GLOMEL	-3.394891	48.223252	1344.3372218761
53	22	GOMENE	-2.48642	48.173914	617.3650208441
53	22	GOMMENEC'H	-3.049146	48.64029	524.2495073797
53	22	GOUAREC	-3.179338	48.226166	971.7805146571
53	22	GOUDELIN	-3.017289	48.60301	1710.6386692433
53	22	LE GOURAY	-2.487672	48.329697	1210.2043795724
53	22	GRACES	-3.184823	48.556793	2435.8684191121
53	22	GRACE-UZEL	-2.800408	48.241197	397.1072932648
53	22	GUENROC	-2.076785	48.317936	199.8639386241
53	22	BINIC	-2.82492	48.6014849	3668.7696804236
53	22	GUINGAMP	-3.148352	48.561366	7295.5821402101
53	22	GUITTE	-2.095075	48.29714	652.5532443485
53	22	GURUNHUEL	-3.299461	48.51579	402.7996228396
53	22	LA HARMOYE	-2.961652	48.33565	438.2113175108
53	22	LE HAUT-CORLAY	-3.057157	48.321641	696.1119775108
53	22	HEMONSTOIR	-2.830652	48.160465	687.7754779678
53	22	HENANBIHEN	-2.379244	48.561033	1368.5344110362
53	22	HENANSAL	-2.434734	48.540553	1135.967335658
53	22	HENGOAT	-3.1974459	48.742788	226.5760825806
53	22	HENON	-2.684435	48.385836	2246.694861962
53	22	BOBITAL	-2.103581	48.414048	1053.8151329264
53	22	L'	HERMITAGE-LORGE	-2.828803	48.3327699	775.8864762656
53	22	HILLION	-2.668645	48.513879	4139.3656921139
53	22	LE HINGLE	-2.083491	48.394173	895.8343234662
53	22	ILLIFAUT	-2.347249	48.146052	711.4968853413
53	22	JUGON-LES-LACS	-2.321593	48.4085899	1755.5153082732
53	22	KERBORS	-3.18419	48.828841	314.7682245088
53	22	KERFOT	-3.028245	48.737362	640.2920824829
53	22	KERGRIST-MOELOU	-3.317758	48.310403	647.4689235467
53	22	KERIEN	-3.211002	48.390396	295.9409324106
53	22	LE BODEO	-2.934788	48.32242	184.2464802401
53	22	KERMARIA-SULARD	-3.370152	48.771104	1036.4680143476
53	22	KERMOROC'H	-3.207278	48.621979	418.7495613951
53	22	KERPERT	-3.134459	48.3787	300.532443372
53	22	LAMBALLE	-2.517322	48.468637	12051.8438399131
53	22	LANCIEUX	-2.149071	48.609433	1482.2994573404
53	22	LANDEBAERON	-3.208886	48.636429	207.8043777012
53	22	LANDEBIA	-2.333475	48.512041	490.9914260301
53	22	LA LANDEC	-2.178852	48.435269	762.071015993
53	22	LANDEHEN	-2.5400459	48.429878	1389.1174348704
53	22	LANFAINS	-2.9142929	48.351252	1006.2384010361
53	29	ARGOL	-4.3167989	48.245993	833.8119823654
53	29	BODILIS	-4.116581	48.531033	1624.2373301422
53	29	LANARVILY	-4.388365	48.551483	414.8991247028
53	29	LANDEDA	-4.572328	48.587021	3755.4038600935
53	29	LANDELEAU	-3.729785	48.227379	1015.2669446289
53	29	LANDERNEAU	-4.248437	48.450821	15378.4702575781
53	29	LANDEVENNEC	-4.267393	48.291616	341.8397982768
53	29	LANDIVISIAU	-4.073265	48.510131	9023.8243637542
53	29	LANDREVARZEC	-4.0585639	48.090908	1635.556121454
53	29	LANDUDAL	-3.978094	48.063034	805.5842966893
53	29	LANDUDEC	-4.336023	48.000183	1364.2171837872
53	29	LANDUNVEZ	-4.726837	48.532646	1377.0116427534
53	29	BOHARS	-4.514481	48.429264	3470.1356415544
53	29	LANGOLEN	-3.912642	48.067045	866.7704051254
53	29	LANHOUARNEAU	-4.211148	48.579744	1172.5343548508
53	29	LANILDUT	-4.747504	48.473385	972.964001198
53	29	LANMEUR	-3.715409	48.647003	2183.3059257529
53	29	LANNEANOU	-3.672365	48.488977	361.1063916062
53	29	LANNEDERN	-3.896107	48.301356	319.3373318089
53	29	LANNEUFFRET	-4.203558	48.497515	115.6672603475
53	29	LANNILIS	-4.52151	48.5693709	5291.7638521419
53	29	LANRIVOARE	-4.638995	48.473845	1384.345414561
53	29	BOLAZEC	-3.58591	48.444781	204.8438690525
53	29	LANVEOC	-4.461252	48.287047	2334.1443171154
53	29	LAZ	-3.837534	48.137293	755.6578734408
53	29	LENNON	-3.897229	48.192645	790.1227299469
53	29	LESNEVEN	-4.32229	48.57208	6977.5836082206
53	29	LEUHAN	-3.785675	48.099562	805.6083994831
53	29	LOC-BREVALAIRE	-4.4054	48.55404	208.145882618
53	29	LOC-EGUINER-SAINT-THEGONNEC	-3.969632	48.462493	314.065519715
53	29	LOC-EGUINER	-4.094744	48.4730909	338.5272182475
53	29	LOCMARIA-BERRIEN	-3.69497	48.353625	213.4127813562
53	29	BOTMEUR	-3.915254	48.383642	228.0702704961
53	29	LOCMARIA-PLOUZANE	-4.650803	48.370149	4928.5069867955
53	29	LOCMELAR	-4.064786	48.453486	395.5907269378
53	29	LOCQUENOLE	-3.860555	48.624677	773.003306545
53	29	LOCQUIREC	-3.645083	48.692623	1463.6941896412
53	29	LOCRONAN	-4.207479	48.098711	786.6876387303
53	29	LOCTUDY	-4.168061	47.83044	4322.4909677179
53	29	LOCUNOLE	-3.478441	47.936372	1093.4554072812
53	29	LOGONNA-DAOULAS	-4.29889	48.320556	2206.3628716071
53	29	LOPEREC	-4.048663	48.277011	821.6570410408
53	29	BOTSORHEL	-3.64176	48.527028	465.0363155111
53	29	LOPERHET	-4.306161	48.375978	3478.940090595
53	29	LOQUEFFRET	-3.856425	48.320374	400.2070575141
53	29	LOTHEY	-4.028166	48.18168	417.7878758865
53	29	MAHALON	-4.436238	48.034979	892.8636385393
53	29	LA MARTYRE	-4.159296	48.448623	823.0569390668
53	29	CONFORT-MEILARS	-4.42656	48.0501099	889.4075876252
53	29	MELGVEN	-3.834762	47.906455	3358.1327659377
53	29	MELLAC	-3.572403	47.908784	2657.1415686631
53	29	MESPAUL	-4.024643	48.617986	925.7301368837
53	29	MILIZAC	-4.5666779	48.466883	3009.9893155233
53	29	BOURG-BLANC	-4.50657	48.4995	3333.4568972356
53	29	MOELAN-SUR-MER	-3.629166	47.814223	7048.6198046268
53	29	MORLAIX	-3.828228	48.577613	15646.0721027634
53	29	MOTREFF	-3.555405	48.20169	750.1557879058
53	29	NEVEZ	-3.79258	47.819167	2767.0430298315
53	29	OUESSANT	-5.097626	48.4551019	844.0965380751
53	29	PENCRAN	-4.2348359	48.437489	1716.3679516793
53	29	PENMARCH	-4.338469	47.811697	5643.6310558615
53	29	PEUMERIT	-4.30203	47.942863	829.7202516417
53	29	BRASPARTS	-3.955689	48.300609	1052.2856525728
53	29	PLABENNEC	-4.418542	48.498961	8162.8120366048
53	29	PLEUVEN	-4.044595	47.907046	2687.7518064635
53	29	PLEYBEN	-3.969829	48.226345	3761.1351244364
53	29	PLEYBER-CHRIST	-3.875395	48.504686	3166.2865724732
53	29	PLOBANNALEC-LESCONIL	-4.220119	47.796151	3395.4465901016
53	29	PLOEVEN	-4.232907	48.1571659	511.4823663592
53	29	PLOGASTEL-SAINT-GERMAIN	-4.249842	47.96709	1827.7645412128
53	29	PLOGOFF	-4.666499	48.036674	1354.4552424729
53	29	PLOGONNEC	-4.191586	48.078141	3117.7751907914
53	29	BRELES	-4.714031	48.477928	829.2038434197
53	29	PLOMELIN	-4.1526379	47.941573	4108.3794042693
53	29	PLOMEUR	-4.283584	47.840853	3712.6536134687
53	29	PLOMODIERN	-4.232745	48.181485	2194.0440105178
53	29	PLONEIS	-4.208438	48.016154	2023.3708047224
53	29	PLONEOUR-LANVERN	-4.282634	47.902874	5901.2734227161
53	29	PLONEVEZ-DU-FAOU	-3.825407	48.253243	2095.6623471345
53	29	PLONEVEZ-PORZAY	-4.220437	48.125787	1720.855811469
53	29	PLOUARZEL	-4.73087	48.433925	3702.5426942812
53	29	PLOUDALMEZEAU	-4.657761	48.541462	6484.8216968389
53	29	PLOUDANIEL	-4.311663	48.536682	3691.7598255
53	29	BRENNILIS	-3.85065	48.357285	443.9581758257
53	29	PLOUDIRY	-4.143149	48.453229	919.1609896917
53	29	PLOUEDERN	-4.245839	48.484617	2832.6135725529
53	29	PLOUEGAT-GUERAND	-3.675457	48.6210639	1079.4628355964
53	29	PLOUEGAT-MOYSAN	-3.608896	48.572429	648.6685495623
53	29	PLOUENAN	-3.992425	48.628417	2449.3793484555
53	29	PLOUESCAT	-4.174263	48.657172	3762.8842621703
53	29	PLOUEZOC'H	-3.822184	48.640169	1617.5797213691
53	29	PLOUGAR	-4.141076	48.563023	773.6464064672
53	29	PLOUGASNOU	-3.790033	48.695548	3201.8944080015
53	29	PLOUGASTEL-DAOULAS	-4.369108	48.374051	13308.8639599795
53	29	BREST	-4.486076	48.390394	139366.604903797
53	29	PLOUGONVELIN	-4.718711	48.341425	3789.7619971953
53	29	PLOUGONVEN	-3.713018	48.520675	3374.2894769582
53	29	PLOUGOULM	-4.044465	48.6667739	1866.9262271313
53	29	PLOUGOURVEST	-4.084	48.554061	1314.4231174367
53	29	PLOUGUERNEAU	-4.504518	48.6059259	6496.8009732049
53	29	PLOUGUIN	-4.59866	48.524971	2147.7665513617
53	29	PLOUHINEC	-4.487751	48.014409	4313.5436169189
53	29	PLOUIDER	-4.299032	48.608328	1995.362051247
53	29	PLOUIGNEAU	-3.701356	48.567616	4734.0306930659
53	29	ARZANO	-3.440441	47.901504	1389.9877930641
53	29	BRIEC	-3.999891	48.10239	5566.879194647
53	29	PLOUMOGUER	-4.723239	48.403196	2038.1079004013
53	29	PLOUNEOUR-MENEZ	-3.891231	48.439388	1248.3313290924
53	29	PLOUNEOUR-TREZ	-4.318079	48.650208	1264.4371843049
53	29	PLOUNEVENTER	-4.212034	48.514843	1875.9824668535
53	29	PLOUNEVEZEL	-3.594611	48.294312	1148.7567045255
53	29	PLOUNEVEZ-LOCHRIST	-4.211584	48.617236	2450.7800588889
53	29	PLOURIN-LES-MORLAIX	-3.790486	48.534814	4742.949891937
53	29	PLOURIN	-4.685987	48.50909	1208.7400173586
53	29	PLOUVIEN	-4.452326	48.529832	3786.3144708676
53	29	BRIGNOGAN-PLAGE	-4.326471	48.664062	831.0533207392
53	29	PLOUVORN	-4.03791	48.579401	2854.7062773098
53	29	PLOUYE	-3.73785	48.315465	748.3865678688
53	29	PLOUZANE	-4.620404	48.381438	11553.9127030466
53	29	PLOUZEVEDE	-4.113679	48.596207	1702.1952966822
53	29	PLOVAN	-4.363549	47.916953	718.1274301132
53	29	PLOZEVET	-4.425302	47.988036	3059.3993017484
53	29	PLUGUFFAN	-4.179216	47.980989	3581.4345559416
53	29	PONT-AVEN	-3.744641	47.856372	2925.8137300615
53	29	PONT-CROIX	-4.496088	48.0458659	1868.2350215271
53	29	LE PONTHOU	-3.638197	48.565543	182.7061649136
53	29	CAMARET-SUR-MER	-4.597114	48.275836	2580.6654753462
53	29	PONT-L'ABBE	-4.222298	47.866915	8089.4763119181
53	29	PORSPODER	-4.765895	48.508034	1660.1281979075
53	29	PORT-LAUNAY	-4.0730959	48.215093	463.7131325704
53	29	POULDERGAT	-4.327254	48.043074	1263.1845816753
53	29	POULDREUZIC	-4.360672	47.954963	1901.3425061007
53	29	POULLAN-SUR-MER	-4.414156	48.080275	1517.1863913904
53	29	POULLAOUEN	-3.642829	48.340119	1380.1468138236
53	29	PRIMELIN	-4.614198	48.032068	747.4727908458
53	29	QUEMENEVEN	-4.12137	48.114085	1139.3347928674
53	29	CARANTEC	-3.914055	48.667815	3407.9131015159
53	29	QUERRIEN	-3.536501	47.959547	1713.4963395533
53	29	QUIMPER	-4.097899	47.997542	63282.2403100009
53	29	QUIMPERLE	-3.547546	47.872586	11337.3476942061
53	29	REDENE	-3.462004	47.8601249	2919.7844422272
53	29	LE RELECQ-KERHUON	-4.39258	48.406325	10693.2809205829
53	29	RIEC-SUR-BELON	-3.693639	47.843293	4193.0592630824
53	29	LA ROCHE-MAURICE	-4.203383	48.472329	1922.8259904808
53	29	ROSCANVEL	-4.548025	48.315351	1006.5459689831
53	29	ROSCOFF	-3.985325	48.726199	3686.0462077656
53	29	CARHAIX-PLOUGUER	-3.574188	48.275584	7847.7328596256
53	29	ROSNOEN	-4.194514	48.263533	1001.8190860884
53	29	ROSPORDEN	-3.828027	47.959311	7251.7222825142
53	29	SAINT-COULITZ	-4.062187	48.190193	422.310691711
53	29	SAINT-DERRIEN	-4.180809	48.548307	778.5231255355
53	29	SAINT-DIVY	-4.335536	48.453691	1279.6738411868
53	29	SAINT-ELOY	-4.122502	48.361402	220.8738993501
53	29	SAINT-EVARZEC	-4.021477	47.936883	3501.327324667
53	29	SAINT-FREGANT	-4.367553	48.609677	663.1220118639
53	29	SAINT-GOAZEC	-3.784059	48.162368	710.4757135801
53	29	CAST	-4.139079	48.157507	1621.7333373449
53	29	SAINT-HERNIN	-3.634582	48.218148	744.6002371807
53	29	SAINT-JEAN-DU-DOIGT	-3.772983	48.694525	626.1492252536
53	29	SAINT-JEAN-TROLIMON	-4.280521	47.864871	1029.3293373233
53	29	SAINT-MARTIN-DES-CHAMPS	-3.844091	48.575421	4977.87330629
53	29	SAINT-MEEN	-4.2657679	48.560954	763.8080955473
53	29	SAINT-NIC	-4.283195	48.202134	749.0651050381
53	29	SAINT-PABU	-4.597181	48.563464	1994.5897852434
53	29	SAINT-POL-DE-LEON	-3.986533	48.685113	6998.5460135341
53	29	CHATEAULIN	-4.094207	48.195389	5376.2470266245
53	29	SAINT-RENAN	-4.628738	48.4323369	7503.7069576271
53	29	SAINT-RIVOAL	-3.996328	48.349526	177.8634150565
53	29	SAINT-SAUVEUR	-4.0036509	48.448361	788.3845346591
53	29	SAINT-SEGAL	-4.06653	48.241009	1007.7617246502
53	29	SAINT-SERVAIS	-4.154339	48.511545	698.4625712151
53	29	SAINTE-SEVE	-3.876524	48.557868	906.8939640034
53	29	SAINT-THEGONNEC	-3.946849	48.521249	2752.3064052048
53	29	SAINT-THOIS	-3.884548	48.164789	761.9834419552
53	29	SAINT-THONAN	-4.337188	48.4818659	1372.0689119918
53	29	SAINT-THURIEN	-3.623585	47.959301	922.6756593647
53	29	CHATEAUNEUF-DU-FAOU	-3.812634	48.186198	3770.1594325086
53	29	SAINT-URBAIN	-4.222491	48.398824	1559.3871883128
53	29	SAINT-VOUGAY	-4.137876	48.593631	941.4471790993
53	29	SAINT-YVI	-3.937054	47.967118	2903.6923959286
53	29	SANTEC	-4.0292009	48.703091	2339.0213195584
53	29	SCAER	-3.703163	48.0273929	5209.431833815
53	29	SCRIGNAC	-3.678857	48.433574	808.6851695402
53	29	SIBIRIL	-4.063943	48.664631	1306.9959989125
53	29	SIZUN	-4.077555	48.405806	2315.6953860722
53	29	SPEZET	-3.71643	48.192492	1844.5445254978
53	29	TAULE	-3.900323	48.603443	2952.8528787662
53	29	CLEDEN-CAP-SIZUN	-4.647568	48.048099	1005.1161132935
53	29	TELGRUC-SUR-MER	-4.357271	48.231671	2129.215641158
53	29	TOURCH	-3.825478	48.025277	980.2693324863
53	29	TREBABU	-4.735468	48.370498	381.7758167622
53	29	TREFFIAGAT	-4.261599	47.807191	2370.3483662677
53	29	TREFLAOUENAN	-4.096547	48.627879	565.701683416
53	29	TREFLEVENEZ	-4.171188	48.415689	303.9181260242
53	29	TREFLEZ	-4.261096	48.622712	947.0977777294
53	29	TREGARANTEC	-4.297129	48.5518349	595.1383306121
53	29	TREGARVAN	-4.222897	48.251503	139.3322196765
53	29	CLEDEN-POHER	-3.668598	48.235331	1087.9890188757
53	29	TREGLONOU	-4.539389	48.550429	611.7452211617
53	29	TREGOUREZ	-3.862284	48.104948	931.8753003039
53	29	TREGUENNEC	-4.339853	47.891335	332.4666651154
53	29	TREGUNC	-3.852671	47.855448	6948.4823427091
53	29	LE TREHOU	-4.131541	48.394066	589.3605684111
53	29	TREMAOUEZAN	-4.255139	48.504712	487.7538033015
53	29	TREMEOC	-4.21145	47.905277	1300.1085077416
53	29	TREMEVEN	-3.532822	47.898795	2228.2843184961
53	29	TREOGAT	-4.323736	47.919468	564.5620057711
53	29	TREOUERGAT	-4.6028399	48.496411	261.0884878813
53	29	AUDIERNE	-4.53854	48.021938	2247.1065188198
53	29	CLEDER	-4.103033	48.662655	3903.6265189257
53	29	LE TREVOUX	-3.640978	47.894728	1538.7762908759
53	29	TREZILIDE	-4.087537	48.609247	285.8147992634
53	29	PONT-DE-BUIS-LES-QUIMERCH	-4.089647	48.254392	3936.3319462788
53	29	CLOHARS-CARNOET	-3.58491	47.795818	4007.4645462079
53	29	CLOHARS-FOUESNANT	-4.067481	47.897364	2353.5682856352
53	29	LE CLOITRE-PLEYBEN	-3.891128	48.258074	584.2836312458
53	29	LE CLOITRE-SAINT-THEGONNEC	-3.794839	48.48044	622.0696987103
53	29	COAT-MEAL	-4.5388019	48.513373	1054.4271202023
53	29	COLLOREC	-3.774024	48.285094	674.1001452855
53	29	COMBRIT	-4.155261	47.886788	3525.8410150472
53	29	COMMANA	-3.954726	48.413793	1106.9898198163
53	29	CONCARNEAU	-3.920734	47.872834	19620.9324281015
53	29	BANNALEC	-3.69575	47.932487	5412.7392142936
53	29	LE CONQUET	-4.774587	48.359961	2647.8911144769
53	29	CORAY	-3.830331	48.060832	1881.3943149692
53	29	CROZON	-4.489568	48.246306	7750.4936382085
53	29	DAOULAS	-4.260687	48.357785	1734.7648328872
53	29	DINEAULT	-4.164362	48.2188779	1880.1816031734
53	29	DIRINON	-4.272649	48.39038	2501.2925227718
53	29	DOUARNENEZ	-4.328619	48.093228	14874.7427771172
53	29	LE DRENNEC	-4.371163	48.534308	1873.836380898
53	29	EDERN	-3.977762	48.103846	2160.3978393174
53	29	ELLIANT	-3.890365	47.995218	3316.9835358822
53	29	BAYE	-3.605457	47.857852	1177.9083800327
53	29	ERGUE-GABERIC	-4.027388	47.996387	8017.2117711341
53	29	ESQUIBIEN	-4.562468	48.024744	1623.7240908347
53	29	LE FAOU	-4.179609	48.294468	1819.9034699365
53	29	LA FEUILLEE	-3.85369	48.391647	679.7930902356
